proxy	x	y	z
DirtPile_01_B	5.304831	1.096498	4.313101
DirtRidgeRough_01	5.346633	1.384451	1.236784
DirtRidgeRough_02	5.429867	1.382030	1.960371
DirtRidgeRough_03	5.485754	1.400914	1.930067
DirtRidge_01	15.157950	1.326770	3.129877
DirtRidge_01_CC	15.546389	1.319340	4.776675
DirtRidge_01_CV	15.726492	1.280198	4.845772
DirtRidge_02	14.848545	1.242857	3.060637
DirtRidge_02_B	7.829794	1.190188	2.959591
DirtRidge_02_C	7.166514	1.363486	3.011483
DirtRidge_02_CC	15.084428	1.257305	4.698765
DirtRidge_02_CV	15.651815	1.278638	4.472076
DirtRidge_03	8.022943	0.750809	2.985933
DirtRidge_03_B	7.420710	0.857811	4.064651
DirtRubble_01	5.507331	1.111838	5.486873
DirtRubble_02	3.257506	0.780699	4.475239
DisconnectSwitch_01_Golmud	6.631384	7.617519	3.122349
DividerWall_01_120x128_A	0.200020	1.971989	1.280020
DividerWall_01_120x128_B	0.200000	1.971982	1.280000
DividerWood_01_128x220	1.280000	2.215014	0.641029
Docks_01_384x512	3.835885	1.439254	5.118035
DogTag_Lying	0.157099	0.007871	0.099432
DogwoodEvergreen_01_S_A	3.332067	3.624688	2.929994
DogwoodEvergreen_01_S_B	4.354965	4.999096	3.425777
DogwoodEvergreen_01_S_C	2.224358	1.935380	2.385556
DogwoodEvergreen_01_S_D	1.431296	3.045295	1.583255
DogwoodEvergreen_01_S_E	3.342554	4.223383	2.544938
DogwoodEvergreen_01_S_F	1.945036	2.703207	2.185100
DogwoodEvergreen_01_S_G	3.277775	2.743021	2.628178
DogwoodRedOsier_01_2x	3.682610	2.274193	6.080335
DogwoodRedOsier_01_M_A	2.312114	2.338459	2.250136
DogwoodRedOsier_01_M_B	3.423038	2.162191	3.298187
Doll_01	0.293352	0.363590	0.207226
DonutBox_01_Closed	0.399027	0.133675	0.381642
Donut_01	0.081861	0.033171	0.091212
Donut_01_B	0.070849	0.029142	0.076884
Donut_01_C	0.090336	0.033215	0.080478
DoorFake_01_128	1.280000	2.560000	0.340000
DoorInteriorFrame_160_01	1.600000	2.560000	0.180001
DoorInteriorStatic_01_160	1.600000	2.560000	0.180000
DoorInterior_160_01	1.600000	2.564000	0.196577
DoorNetting_01	1.279998	2.560000	0.060001
DoorReinforced_01_128_01	1.280000	2.560000	0.340001
DoorRural_01	1.680000	2.600000	0.175734
DoorRural_01_Capstone	1.680000	2.600000	0.175734
DoorRural_01_Capstone_OVwhiteGreen	1.680000	2.600000	0.175734
DoorRural_01_Capstone_OVwhiteRed	1.680000	2.600000	0.175734
DoorRural_02	1.280000	2.560000	0.180000
DoubleDoorReinforced_01	2.560000	2.556647	0.195425
DoubleDoorReinforced_Fake_01	2.560000	2.556647	0.195425
DownTownUnderground_01	163.723114	29.017731	142.401062
DracaenaPotted_01_S_A	0.484067	1.082834	0.459647
DracaenaPotted_01_S_B	0.473337	0.667668	0.544363
DracaenaPotted_01_S_C	0.484067	1.310517	0.463282
DracaenaPotted_01_S_D	0.442449	1.063012	0.441492
Dracaena_01_S_A	0.484067	0.485867	0.444809
Dracaena_01_S_B	0.473337	0.451301	0.544363
DrainPipe_01	0.327249	6.818103	0.525123
Dresser_02	1.633277	1.200000	0.593044
Dressing_Trash_01	5.627694	1.548892	9.549501
Dressing_Trash_02	5.144382	1.575036	1.425129
Dressing_Trash_03	5.102157	1.785264	2.936809
Dressing_Trash_04	2.122667	0.584643	2.126132
Dressing_Trash_05	1.024756	1.556561	5.345646
DrinkGlassBeer_01	0.124570	0.168360	0.092123
DrinkGlassWine_01	0.083585	0.230443	0.086573
DriveThroughWindow_01_128x192	1.279218	1.916837	0.076755
DriveThroughWindow_01_256x192	2.560000	1.920000	0.076525
DriveThruClearanceBar_01	3.424425	3.498217	0.436719
DropCeilingVent_01	1.030077	0.060429	0.932059
DropCeiling_01_433x102	3.771222	0.738001	0.960950
DropCeiling_02_491x434	4.293400	0.088000	4.870762
DropCeiling_02_512x512	5.120000	0.095043	5.120004
DrumTraffic_01	0.921864	1.123499	0.931846
DrywallPileLarge_01_Center_120	9.774481	1.639172	9.110111
DrywallPileLarge_01_Center_60	7.127657	1.163367	6.529458
DrywallPileLarge_01_Ramp_210	11.086899	2.668371	10.412455
Duffelbag_01	0.331069	0.315794	0.617210
Dufflebag_01	0.908759	0.339527	0.507701
Dufflebag_02	0.390854	0.304827	0.671407
Dufflebag_03	0.443927	0.319420	0.856491
Dufflebag_04	0.542177	0.300262	0.766864
Dufflebag_05	0.427533	0.419151	1.044912
Dumpster_01_A	3.967610	1.771998	2.134912
Dumpster_01_B	4.959513	2.214998	2.668640
Dumpster_01_C	3.967610	1.771998	2.134912
Dumpster_01_Close	0.856701	1.345222	0.793886
Dumpster_01_FullDusty	0.870531	2.015347	0.872134
Dumpster_01_Open	0.870531	0.799461	2.070053
Dumpster_02	3.141627	1.845797	1.426011
Dumpster_02_DDPF	3.141627	1.845797	1.426011
Dumpster_03	2.134349	1.362601	1.038862
Dumpster_03_DDPF	2.134349	1.362601	1.038862
Dumpster_04	2.989565	2.047848	4.101207
Dumpster_04_B	2.989565	2.047848	4.101207
Dumpster_04_DDPF	2.989565	2.047848	4.101207
DumpTruck_01	2.657131	3.805064	8.079616
DumpTruck_01_DEPRECATED	2.825637	3.805064	8.358008
DumpTruck_01_DoorLeft	0.535817	1.436264	0.883849
DumpTruck_01_DoorRight	0.536064	1.437607	0.883848
DumpTruck_01_DumpBed	2.430255	2.184166	5.316108
DumpTruck_01_DumpBedDoor	2.234296	1.433640	0.223101
DumpTruck_01_Wreck	4.227833	3.697951	9.056521
DumpTruck_01_Wreck_B	2.450045	3.689382	8.130312
DumpTruck_01_Wreck_DoorLeft	0.535817	1.436264	0.883849
DumpTruck_01_Wreck_DoorRight	0.536064	1.437607	0.883848
DumpTruck_01_Wreck_DumpBed	2.432021	2.184166	5.316108
DumpTruck_01_Wreck_DumpBedDoor	2.234296	1.433640	0.223101
DumpTruck_01_Wreck_Front_Rim	0.299162	0.686476	0.667351
DumpTruck_01_Wreck_Hood	2.453232	1.301844	1.695611
DumpTruck_01_Wreck_Rear_Rim	0.286424	0.706294	0.699857
DumpTruck_01_Wreck_Tire	0.280000	1.098773	1.098773
DumpTruck_01_Wreck_TireCable	0.264090	0.766391	0.933580
DumpTruck_01_Wreck_TireFlat	0.391179	0.954707	1.112174
DWFuelTank_02	1.094911	1.527750	2.629971
DWSmallExplosive_URB_ElectricalBox_04	1.915395	1.805174	1.159459
DWWaterTank_01	6.023981	16.403057	5.991154
DWWaterTank_01_Badlands	6.023981	16.403057	5.991154
EarthMoundLarge_01	4.345907	1.697177	7.219034
EarthMoundLarge_01_B	4.345907	1.697177	7.219034
EarthMoundLarge_03	4.345907	1.697177	7.219034
EarthworkWallMetal_01_1024_A	10.242051	10.309618	3.242262
EarthworkWallMetal_01_1024_B	10.244884	10.287213	1.030218
EarthworkWallMetal_01_2048	20.484154	10.211131	3.191565
EarthworkWallMetal_01_Corner_A	3.244388	10.341676	3.199456
EarthworkWallMetal_01_Corner_B	3.845289	10.327194	3.846009
EarthworkWallMetal_01_Group	3.502570	10.812094	0.574486
EarthworkWallMetal_01_Singular	0.679230	10.213726	0.191588
EarthworkWall_01_2048	3.191564	10.211131	20.484154
EasternlCar_01	19.713631	3.248536	8.127175
EasternlCar_02	2.614203	3.344738	29.459835
EasternlCar_03	6.965480	3.220948	21.603771
Eastwood_TennisCourt_01	17.578453	3.502927	38.041763
Eastwood_TennisCourt_03	22.712357	3.502927	38.040497
EEU_Billboard_02_Panel	1.953043	3.614505	0.063840
EEU_DoorDouble_Front_Frame_256x32	2.560002	2.560001	0.320001
EggplantCluster_01	0.638042	0.166610	0.469072
Eggplant_01	0.086434	0.083689	0.280730
ElectricalBoxes_01	1.456208	1.969913	0.857709
ElectricalBoxes_02	0.731277	1.801209	0.576194
ElectricalBoxFormation_02	1.685516	3.919889	0.452248
ElectricalBoxPowerCut_01_A	1.589887	1.734082	0.691798
ElectricalBoxPowerCut_01_B	1.589887	1.734082	0.606644
ElectricalBoxPowerCut_01_Contaminated	1.589887	1.734082	0.606644
ElectricalBoxPowerCut_01_DoorLeft	0.635422	1.532703	0.090616
ElectricalBoxPowerCut_01_DoorRight	0.635752	1.533508	0.092139
ElectricalBox_01	0.505709	1.467981	0.240036
ElectricalBox_01B	1.720931	1.779935	0.785623
ElectricalBox_01_B	0.493650	4.545039	2.481829
ElectricalBox_02	1.216763	1.475075	0.491372
ElectricalBox_03	0.292171	0.393057	0.240043
ElectricalBox_04	1.915395	1.805174	1.159459
ElectricalBox_05	0.649680	1.805174	0.780901
ElectricalBox_06	1.816537	1.878819	0.829268
ElectricalBox_07	1.623620	1.805731	1.189242
ElectricalOutletDimmer_01	0.119855	0.119855	0.010326
ElectricalOutletSockets_01	0.119755	0.190933	0.000010
ElectricalOutletSockets_01_B	0.119755	0.190933	0.000010
ElectricalOutletSwitch_01	0.119755	0.119936	0.010326
ElectricalOutletSwitch_01_B	0.119755	0.119936	0.010326
ElectricalWallBox_01	0.757487	0.996071	0.452248
ElectricalWallBox_01_B	0.757487	0.996071	0.452248
ElectricalWallBox_01_C	0.757487	4.008553	0.453060
ElectricalWallBox_06	0.189843	0.777349	0.170180
ElectricalWallBox_07	0.786007	0.309493	0.181094
ElectricalWallBox_07_B	0.786007	0.309493	0.181094
ElectricalWallBox_08	0.632819	0.813430	0.181094
ElectricalWallBox_08_B	0.632819	0.813430	0.181094
ElectricBox_01_A	1.404138	2.897518	0.797768
ElectricBox_01_B	0.450125	0.648419	0.244757
ElectricBox_01_C	0.309724	0.238332	0.170605
ElectricBox_01_D	0.521240	0.364643	0.216275
ElectricBox_02_A	2.795290	2.559999	4.189646
ElectricBox_02_B	2.795290	2.559999	4.189646
ElectricCrossAr01	2.166367	0.731723	0.144533
ElectricityTower_01	4.573156	14.473061	2.491718
ElectricRacksWires_03	1.648837	12.474104	0.674004
ElectricRisers_01	1.060913	0.677966	0.717854
ElectricRisers_02	1.060913	0.677966	0.717854
ElectricWire_02_D	0.056532	1.065422	9.145922
ElectricWire_02_E	0.057234	0.804113	12.226007
ElectricWoodPole_01	3.895728	17.985012	0.943106
ElectricWoodPole_01_A	3.895728	17.985012	1.089138
ElectronicModule_01	0.891169	0.509760	0.465184
ElevatorControlButton	0.197426	0.833155	0.000010
ElevatorDoor_02	3.423024	1.585727	0.058654
ElevatorSafetyGate_01_256x256	3.020005	2.613493	0.181007
ElevatorShaft_01	0.679111	5.120000	3.713606
EmergencyExitSign_01	0.288640	0.561045	0.790595
EmergencyExitSign_02	0.422948	0.312580	0.094577
EmergencyKitBag_01	0.418596	0.315214	0.143838
EmergencyLamp_01	0.133171	0.305164	0.136630
EmissivePlane_01	0.201337	0.000010	0.250835
EmissivePlane_TC_01	0.201337	0.000010	0.250835
EmpireFulton_BoardWalk_Stairs_01	2.571667	0.955906	1.917471
EmpireFulton_BoardWalk_Stairs_02	1.272359	0.963858	1.929942
EmpireFulton_BoardWalk_Stairs_03	2.567764	0.956828	2.564955
EmptyPointLight_Fire_01	0.182629	0.117332	0.178885
EnlightenShell_Blocker_01	1.506595	12.054103	25.832546
EntrancePrivate_01	10.262306	6.475586	0.441117
EntranceRoof_02	2.759204	0.992372	1.444052
EntranceSIgnPillar_01	1.295756	2.360686	1.295757
EntranceSign_01	9.543360	2.785069	1.084394
EntranceSign_01_VistaHills	11.522593	2.785069	1.421686
EntranceSign_01_VistaReyesClub	11.522593	2.785069	1.421686
EnvironmentDecalVolume_Winter_Event	1.000000	1.000000	1.000000
EssentialSupplies_01	2.400000	1.700000	0.025000
EssentialSupplies_02	4.000000	0.610000	0.025000
EucalyptusSilverDollarPotted_01_M_A	1.628424	2.931079	1.597698
EucalyptusSilverDollarPotted_01_M_A_Snow	1.628424	2.931079	1.597698
EucalyptusSilverDollarPotted_01_M_B	1.628424	2.928873	1.597698
EucalyptusSilverDollarPotted_01_M_B_Snow	1.628424	2.928873	1.597698
EucalyptusSilverDollar_01_M	1.628424	2.154067	1.597698
EucalyptusSugarGum_01_L	15.501581	22.334930	15.160501
EucalyptusSugarGum_02_L	13.447667	23.714138	10.627345
EucalyptusSugarGum_02_L_B	14.107290	23.641403	11.724523
EuonymusGreenPotted_01_S	0.647627	1.259121	0.655721
EuonymusGreen_01_4x	5.271354	1.770967	2.106865
EuonymusGreen_01_M_A	3.141898	2.192083	2.970975
EuonymusGreen_01_M_B	2.488280	2.153054	2.579590
EuonymusGreen_01_S	0.791608	1.064471	0.853413
Evacuated_01_Notepad	0.153588	0.015168	0.233990
Evacuated_01_SafetyHelm	0.270404	0.162856	0.301457
Evacuated_01_SafetyVest	0.553304	0.000010	0.684679
Evacuated_01_Toolbox	0.750310	0.331241	0.379096
Excavator_01	3.078848	5.605622	9.900501
Excavator_01_Door	0.040000	1.643279	0.982061
Excavator_01_Track	0.797061	1.093972	4.538250
Excavator_01_TrackDamaged	0.797061	1.093972	4.538250
Excavator_01_UNGROUPED	3.192766	5.605622	9.900501
Excavator_01_UNGROUPED_WASC	3.192766	5.605622	9.900501
Excavator_01_WASC	3.078848	5.605622	9.900501
ExecutiveChair_01	0.856890	1.707945	0.916820
ExplosiveOilBarrel_Pallet_02	1.544487	1.145701	2.255898
ExplosiveOilBarrel_Pallet_03	1.322243	1.032325	1.385222
ExtendedSignCircle_01	0.270000	0.900000	1.277452
ExtendedSignSquare_01	0.273750	0.906370	1.285153
FacadeDebrisPileBase_512x128_01	6.169337	1.720146	6.137792
FacadeDebrisPileStaticSlope_512x256_01_A	6.435128	3.716953	6.137792
FacadeDebrisPileStaticSlope_512x256_01_C	6.435128	3.716953	3.041775
FacadeDebrisPileStatic_256x64_01_A	2.231935	0.726939	1.895386
FacadeDebrisPileStatic_256x64_01_B	2.750509	0.743517	2.338012
FacadeDebrisPileStatic_384x64_01	3.725718	0.699691	1.969950
FacadeDecalDirtSpatter_01_A	1.232397	0.982817	0.010000
FacadeDecalDirtSpatter_01_B	1.443394	0.982817	0.010000
FacadeDecalFadedGraffiti_01_A	0.495985	0.366853	0.010000
FacadeDecalFadedGraffiti_01_B	0.595329	0.366853	0.010000
FacadeDecalFadedGraffiti_01_C	0.278131	0.238524	0.010000
FacadeDecalLeak_01_A	0.138646	1.399907	0.010000
FacadeDecalLeak_01_B	0.336262	1.139386	0.010000
FacadeDecalLeak_02	1.000000	1.000000	1.000000
FacadeDecalLeak_02_B	1.000000	1.000000	1.000000
FacadeDecalLeak_02_C	1.000000	1.000000	1.000000
FacadeDecalLeak_02_D	1.000000	1.000000	1.000000
FacadeDecalLeak_02_E	1.000000	1.000000	1.000000
FacadeDecalLeak_02_F	1.000000	1.000000	1.000000
FacadeDecalLeak_02_G	1.000000	1.000000	1.000000
FacadeDecalLeak_02_H	1.000000	1.000000	1.000000
FacadeDecalPaintSpatter_01_A	0.494353	0.506541	0.010000
FacadeDecalPaintSpatter_01_B	0.180074	0.197816	0.010000
FacadeDecalPaintSpatter_01_C	0.353642	0.485712	0.010000
FacadeDecalPaintSpatter_01_D	0.351684	0.331039	0.010000
FacadeDecalPaintSpot_01	0.909961	0.543771	0.010000
facadedrainpipecorridorhorizontalshed_1280_c90	13.377881	0.192515	13.373036
facadedrainpipehorizontal_01_1280	12.799853	0.251471	0.254039
FacadeDrainpipeHorizontal_01_1920	19.200031	0.187944	0.241734
FacadeDrainpipeHorizontal_01_640	6.400374	0.206703	0.255623
FacadeDrainpipeHorizontal_01_C90_A	0.250254	0.110329	0.250251
FacadeDrainpipeHorizontal_01_C90_B	0.252481	0.110825	0.572639
FacadeDrainpipeHorizontal_02_1024	10.239999	0.131210	0.185523
FacadeDrainpipeHorizontal_02_128	1.280000	0.079421	0.158167
FacadeDrainpipeHorizontal_02_1536	15.359999	0.131643	0.182941
FacadeDrainpipeHorizontal_02_256	2.560000	0.120000	0.176099
FacadeDrainpipeHorizontal_02_C90	0.176065	0.079421	0.176064
FacadeDrainpipeVerticalFlat_01_1152	0.218584	10.741865	0.194260
FacadeDrainpipeVerticalFlat_01_1920	0.242538	19.191895	0.186440
FacadeDrainpipeVerticalFlat_01_384	0.200069	3.277192	0.190277
FacadeDrainpipeVerticalFlat_01_768	0.245310	7.910340	0.190361
FacadeDrainpipeVerticalShed_01_1152	0.214168	10.735617	0.485882
FacadeDrainpipeVerticalShed_01_1920	0.210739	19.153561	0.476154
FacadeDrainpipeVerticalShed_01_384	0.186930	3.272505	0.486626
FacadeDrainpipeVerticalShed_01_768	0.246097	7.903507	0.488728
FacadeDrainpipeVerticalShed_02_384	0.147126	3.839313	0.829089
FacadeDrainpipeVerticalShed_02_384_B	0.123171	3.796655	0.435190
FacadeDrainpipeWedgeHorizontalFlat_1280_C6	1.269568	0.119079	0.304624
FacadeDrainpipeWedgeHorizontalFlat_640_C11	1.311083	0.117121	0.364388
FacadeDrainpipeWedgeHorizontalFlat_640_C22	2.546350	0.120000	0.728169
FacadeDrainpipeWedgeHorizontalFlat_640_C45	6.653690	0.174570	6.653692
FacadeDrainpipeWedgeHorizontalFlat_640_C6	0.717377	0.117698	0.270814
FacadeDrainpipeWedgeHorizontalFlat_CCW45	11.673878	0.192356	13.403184
FacadeDrainpipeWedgeHorizontalShed_1280_C11	2.610253	0.120000	0.492260
FacadeDrainpipeWedgeHorizontalShed_1280_C22	5.117386	0.120000	1.239644
FacadeDrainpipeWedgeHorizontalShed_1280_C6	1.310000	0.119103	0.305417
FacadeDrainpipeWedgeHorizontalShed_640_C11	1.360906	0.117121	0.368964
FacadeDrainpipeWedgeHorizontalShed_640_C22	2.669299	0.120000	0.751057
FacadeDrainpipeWedgeHorizontalShed_640_C45	6.973659	0.174570	6.973660
FacadeDrainpipeWedgeHorizontalShed_640_C6	0.683629	0.118748	0.275264
FacadeExtension_01_160x160x44	1.600000	3.520000	0.440000
FacadeExtension_01_160x256x96	1.600000	4.480000	1.000000
FacadeExtension_01_96x160x24	0.960000	3.520000	0.240000
FacadeExtension_01_96x160x44	0.984000	3.520000	0.460000
FacadeExtension_01_B_160x160x44	1.600000	3.520000	0.440000
FacadeExtension_01_B_160x256x96	1.600000	4.480000	1.000000
FacadeExtension_01_B_96x160x24	0.960000	3.520000	0.240000
FacadeExtension_01_B_96x160x44	0.984000	3.520000	0.460000
FacadeExtension_01_C_160x160x44	1.600000	3.520000	0.440000
FacadeExtension_01_C_160x256x96	1.600000	4.480000	1.000000
FacadeExtension_01_C_96x160x24	0.960000	3.520000	0.240000
FacadeExtension_01_C_96x160x44	0.984000	3.520000	0.460000
FacadeLight_01	0.111101	0.168624	0.240049
FacadeLight_Curved_01	0.548027	0.784813	0.507966
FacadeSoilpipeDrainpipeTransition_01_96	0.211245	0.952597	0.439194
FacadeSoilpipeSideTransition_01_160	0.728297	1.629575	0.292819
FacadeSoilpipe_01_128	0.173162	1.368823	0.313690
FacadeSoilpipe_01_480	0.224477	4.783952	0.394560
FacadeSoilpipe_01_C90	0.128616	0.355762	0.349595
FacadeWaterpipeDoubleCover_01	0.225708	0.409394	0.000010
FacadeWaterpipeDoubleSideTransition_01_160x384	1.617028	3.870818	0.227933
FacadeWaterpipeDoubleSideTransition_01_224x80	2.256918	0.821309	0.143517
FacadeWaterpipeDouble_01_384	3.857028	0.170419	0.209299
FacadeWaterpipeDouble_01_768	7.697028	0.185067	0.213182
FacadeWaterpipeDouble_01_C90	1.598486	0.144131	0.986557
FacadeWaterpipeDouble_01_CCW90	0.668692	0.121233	0.564718
FacadeWaterpipeQuadrupleCover_01	0.350708	0.409394	0.000010
FacadeWaterpipeSingle_01_384	3.857028	0.102380	0.179392
FacadeWaterpipeSingle_01_768	7.697028	0.131968	0.211979
FallenMRAP_03	4.933806	3.509763	9.104637
FallenTreeLarge_01	6.649359	0.930689	3.043808
FallenTruck_02	4.033012	2.743776	8.982632
FallenTruck_03	4.162415	3.463642	9.139364
FallenTruck_03a	3.332771	2.918839	7.695448
FallenTruck_07	9.714987	2.990939	5.570336
FallenTruck_08	5.077913	2.894243	11.307030
FallenTruck_09	4.076683	2.934036	8.819767
FallenTruck_10	3.219358	2.919615	7.512529
FallenTruck_12	4.383820	3.138534	8.819767
FallenWoodCrate_01	1.643435	1.506572	1.116870
FallenWoodCrate_02	3.891278	1.363284	3.478299
FenceBarbedWireBracket_02	0.039493	1.580859	0.038948
FenceBarbedWireBroken_02_A_256	2.025809	1.615890	0.986897
FenceBarbedWireBroken_02_A_256_B	2.025809	1.615890	0.986897
FenceBarbedWireBroken_02_A_512	5.843131	1.760607	0.934400
FenceBarbedWireBroken_02_A_512_B	5.843131	1.760607	0.934400
FenceBarbedWireBroken_02_B_256	1.942573	0.895967	0.942076
FenceBarbedWireBroken_02_B_256_B	1.942573	0.895967	0.942076
FenceBarbedWire_01_128x64_A	1.391432	0.707030	0.692662
FenceBarbedWire_01_128x64_B	1.391432	0.707030	0.692662
FenceBarbedWire_01_128x64_C	1.391432	0.707030	0.692662
FenceBarbedWire_01_128x64_D	1.391432	0.707030	0.692662
FenceBarbedWire_01_256x64_A	2.347111	0.707030	0.692662
FenceBarbedWire_01_256x64_B	2.373255	0.707030	0.612306
FenceBarbedWire_01_256x64_C	2.373255	0.707030	0.612306
FenceBarbedWire_01_256x64_D	2.347111	0.707030	0.692662
FenceBarbedWire_01_512x64	5.120000	0.764428	0.662014
FenceBarbedWire_01_512x64_A	5.063094	0.751028	0.735765
FenceBarbedWire_01_512x64_B	5.120000	0.764428	0.662014
FenceBarbedWire_01_512x64_C	5.063094	0.751028	0.735765
FenceBarbedwire_01_64x64	1.035390	0.707030	0.692662
FenceBarbedwire_01_64x64_B	1.035390	0.707030	0.692662
FenceBarbedWire_02_A_256	2.427199	1.607906	0.899603
FenceBarbedWire_02_A_256_B	2.427199	1.607906	0.899603
FenceBarbedWire_02_A_512	4.833558	1.717333	1.044125
FenceBarbedWire_02_A_512_B	4.833558	1.717333	1.044125
FenceBarbedWire_02_B_256	2.346427	0.818374	0.860490
FenceBarbedWire_02_B_256_B	2.346427	0.818374	0.860490
FenceBarbedWire_02_B_512	4.773722	0.895967	0.942076
FenceBarbedWire_02_B_512_B	4.773722	0.895967	0.942076
FenceBarbedWire_SinglePiece_01	0.120000	0.625867	0.699804
FenceConstructionMetal_01	2.550000	2.359356	0.036350
FenceIronHigh_01_1024	10.240111	3.197125	0.045036
FenceIronHigh_01_1024_Ivy	10.286098	3.956873	0.677085
FenceIronHigh_01_128	1.280000	3.198097	0.045036
FenceIronHigh_01_256	2.560000	3.198097	0.045036
FenceIronHigh_01_256_Ivy_A	2.559999	3.249650	0.421479
FenceIronHigh_01_256_Ivy_B	2.690102	3.479597	0.580757
FenceIronHigh_01_512	5.120000	3.198097	0.045036
FenceIron_01_1024	10.241682	1.504765	0.042325
FenceIron_01_256_A	2.650393	1.504159	0.035233
FenceIron_01_256_B	2.650393	1.504159	0.035233
FenceIron_01_512	5.120000	1.504159	0.035233
FenceIron_01_512_B	5.120000	1.504159	0.035233
FenceIron_01_CV10	5.017435	1.504159	0.916509
FenceMetalBarbwire_01_A_512	5.126176	4.538136	0.064505
FenceMetalBarbwire_01_B_1024_B	10.246176	4.538136	0.064505
FenceMetalBarbwire_01_B_256	2.566177	4.538136	0.064505
FenceMetalBarbwire_01_B_512	5.126176	4.538136	0.064505
FenceMetalBarbwire_01_C_1024	10.246176	4.538136	0.070550
FenceMetalBarbwire_01_C_256	2.566177	4.538136	0.070550
FenceMetalBarbwire_01_C_512	5.126176	4.538136	0.070550
FenceMetal_01_256	0.221108	1.802159	2.578938
FenceMetal_01_512_A	0.217832	1.815652	5.133330
FenceMetal_01_512_B	4.288744	1.912667	0.406515
FenceMetal_01_640	7.986004	2.117022	0.406515
FenceMetal_01_End	1.009861	2.193669	0.406514
FenceMilitaryBarbedwireThin_1024	10.313990	6.670856	1.537328
FenceMilitaryBarbedwireThin_2048	20.518202	6.612976	1.537328
FenceMilitaryBarbedwireThin_512	5.212672	6.547276	1.537328
FenceMilitaryBarbedwireThin_512_Door	5.153490	6.229444	1.537328
FenceMobile_01	2.543000	1.098471	0.432335
FencePerimeter_01_384	3.895431	4.053473	0.793103
FencePillarBrick_01	0.520842	1.500404	0.519977
