godot_proxy	game_mesh	score	tier
Hydrangea_02_S_A	bs_com_hydrangea_02_s_a	1.0	exact
IceCreamFreezer_01	com_icecreamfreezer_01	1.0	exact
IndoorTrashCan_01	com_indoortrashcan_01	1.0	exact
InteriorChair_01	ba_com_interiorchair_01	1.0	exact
IrrigationSprinkler_01	com_irrigationsprinkler_01	1.0	exact
IvyCapeWallBottom_01_M_A	IvyCapeWallBottom_01_M_A	1.00	manual
IvyCapeWallBottom_01_M_B	IvyCapeWallBottom_01_M_B	1.00	manual
IvyCapeWall_01_M_A	IvyCapeWall_01_M_A	1.00	manual
IvyCapeWall_01_M_B	IvyCapeWall_01_M_B	1.00	manual
IvyCapeWall_01_M_D	IvyCapeWall_01_M_D	1.00	manual
IvyCapeWall_01_M_E	IvyCapeWall_01_M_E	1.00	manual
IvyCapeWall_01_M_F	IvyCapeWall_01_M_F	1.00	manual
IvyJapaneseHydrangeaBottom_01_M_B	IvyJapaneseHydrangeaBottom_01_M_B	1.00	manual
IvyJapaneseHydrangeaFenceVines_01_M_A	IvyJapaneseHydrangeaFenceVines_01_M_A	1.00	manual
IvyJapaneseHydrangeaVines_01_M_A	bs_com_ivyjapanesehydrangeavines_01_m_a	1.0	exact
IvyJapaneseHydrangeaVines_01_M_B	bs_com_ivyjapanesehydrangeavines_01_m_b	1.0	exact
IvyJapaneseHydrangeaVines_01_M_C	bs_com_ivyjapanesehydrangeavines_01_m_c	1.0	exact
IvyJapaneseHydrangeaVines_01_M_D	bs_com_ivyjapanesehydrangeavines_01_m_d	1.0	exact
IvyJapaneseHydrangeaVines_01_M_E	bs_com_ivyjapanesehydrangeavines_01_m_e	1.0	exact
IvyJapaneseHydrangeaVines_01_M_F	bs_com_ivyjapanesehydrangeavines_01_m_f	1.0	exact
IvyJapaneseHydrangeaWall_01_M_B	bs_com_ivyjapanesehydrangeawall_01_m_f	1.0	auto-dims
IvyJapaneseHydrangeaWall_01_M_D	bs_com_ivyjapanesehydrangeawall_01_m_d	1.0	exact
IvyJapaneseHydrangeaWall_01_M_E	bs_com_ivyjapanesehydrangeawall_01_m_e	1.0	exact
IvyJapaneseHydrangeaWall_01_M_F	bs_com_ivyjapanesehydrangeawall_01_m_f	1.0	exact
IvyVirginiaCreeperWall_01_M_B	bs_com_ivyvirginiacreeperwall_01_m_b	1.0	exact
IvyVirginiaCreeperWall_01_M_D	bs_com_ivyvirginiacreeperwall_01_m_d	1.0	exact
JerryCan_01_DDPF	JerryCan_01_DDPF	1.00	manual
JerryCan_01_SP	com_jerrycan_01_sp	1.0	exact
JuniperPencil_01_M_A	JuniperPencil_01_M_A	1.00	manual
JuniperPencil_01_M_B	JuniperPencil_01_M_B	1.00	manual
JuniperPencil_01_M_C	JuniperPencil_01_M_C	1.00	manual
JuniperPencil_01_S_A	JuniperPencil_01_S_A	1.00	manual
JuniperPencil_01_S_B	JuniperPencil_01_S_B	1.00	manual
KRailsTaper_01	com_krailstaper_01	1.0	exact
KRailsTaper_01_DDPF	com_krailstaper_01	1.0	exact
KRailsThick_01	com_krailsthick_01	1.0	exact
KRailsThick_01_DDPF	com_krailsthick_01	1.0	exact
KRails_01	KRails_01	1.00	manual
KRails_01_DDPF	KRails_01_DDPF	1.00	manual
KayakPaddle_01	com_kayakpaddle_01	1.0	exact
KayakRack_01	com_kayakrack_01	1.0	exact
Kayak_01	com_kayak_01	1.0	exact
KetchupMustard_01	KetchupMustard_01	1.00	manual
Ketchup_01	Ketchup_01	1.00	manual
Keyboard_01	Keyboard_01	1.00	manual
KitchenAirVent_01	com_kitchenairvent_01	1.0	exact
KitchenCabinet_01_A	KitchenCabinet_01_A	1.00	manual
KitchenCabinet_01_A_destroyed	KitchenCabinet_01_A_destroyed	1.00	manual
KitchenCabinet_02_A	com_kitchencabinet_02_a	1.0	exact
KitchenCabinet_02_A_256	com_kitchencabinet_02_a_256	1.0	exact
KitchenCabinet_02_B	com_kitchencabinet_02_b	1.0	exact
KitchenCondiments_01	KitchenCondiments_01	1.00	manual
KitchenIsland_02	com_kitchenisland_02	1.0	exact
KitchenNoSink_01	com_kitchennosink_01	1.0	exact
KitchenSink_01	com_kitchensink_01	1.0	exact
KitchenSink_01_85	com_kitchensink_01_85	1.0	exact
KitchenStove_01	KitchenStove_01	1.00	manual
KitchenStove_01_DDPF	KitchenStove_01_DDPF	1.00	manual
KitchenTiles_01_255	com_kitchentiles_01_255	1.0	exact
Knife_01	com_knife_01	1.0	exact
LICPLA_PlatesGrouped	LICPLA_PlatesGrouped	1.00	manual
LabEquipment_01	com_labequipment_01	1.0	exact
LabEquipment_02	com_labequipment_02	1.0	exact
LadderRuralMetal_01_256	com_ladderruralmetal_01_256	1.0	exact
LadderRuralMetal_01_384	com_ladderruralmetal_01_384	1.0	exact
LadderSupport_01	ind_laddersupport_01	1.0	exact
LadderWood_01	LadderWood_01	1.00	manual
Ladder_01	Ladder_01	1.00	manual
Ladder_01B	Ladder_01B	1.00	manual
LampPostStadium_01	LampPostStadium_01	1.00	manual
Laptop_01	Laptop_01	1.00	manual
LargeAisleCollapse_A_768	com_largeaislecollapse_a_768	1.0	exact
LargeAisleCollapse_B_768	com_largeaislecollapse_b_768	1.0	exact
LargeWingFrame_01	mil_largewingframe_01	1.0	exact
LaundryBasket_01	LaundryBasket_01	1.00	manual
LaundryCart_01	LaundryCart_01	1.00	manual
LaundryDetergent_01_A	LaundryDetergent_01_A	1.00	manual
LaundryDetergent_01_B	LaundryDetergent_01_B	1.00	manual
LaundryDetergent_01_C	LaundryDetergent_01_C	1.00	manual
LaundryDetergent_01_D	com_laundrydetergent_01_d	1.0	exact
LaundryDetergent_01_E	com_laundrydetergent_01_e	1.0	exact
LawnSign_01_Landscape	com_lawnsign_01_landscape	1.0	exact
LeafScatter_01_Strip	LeafScatter_01_Strip	1.00	manual
LeafletsOccupation_01_GroundCorner	LeafletsOccupation_01_GroundCorner	1.00	manual
LeafletsOccupation_01_GroundLarge_B	LeafletsOccupation_01_GroundLarge_B	1.00	manual
LeafletsOccupation_01_Single_Evacuation_B	LeafletsOccupation_01_Single_Evacuation_B	1.00	manual
LeafletsOccupation_01_Single_Evacuation_C	LeafletsOccupation_01_Single_Evacuation_C	1.00	manual
LeafletsOccupation_01_WallClusterLarge	LeafletsOccupation_01_WallClusterLarge	1.00	manual
LeafletsOccupation_01_WallClusterMedium	LeafletsOccupation_01_WallClusterMedium	1.00	manual
LemonCluster_01	LemonCluster_01	1.00	manual
LemonCluster_02	LemonCluster_02	1.00	manual
Lemon_01	Lemon_01	1.00	manual
Leopard_01_Chassis	Leopard_01_Chassis	1.00	manual
Leopard_01_Tracks_Assembled	Leopard_01_Tracks_Assembled	1.00	manual
Leopard_01_Turret	Leopard_01_Turret	1.00	manual
LimeCluster_01	LimeCluster_01	1.00	manual
LimeCluster_02	LimeCluster_02	1.00	manual
LindenSilver_01_M_A_Winter	tr_com_lindensilver_01_m_a_winter	1.0	exact
LobbyCeilingHexigons_01	com_lobbyceilinghexigons_01	1.0	exact
Lockers_01	Lockers_01	1.00	manual
Lockers_01_B	Lockers_01_B	1.00	manual
LocustHoney_01_L_A_Winter	tr_com_locusthoney_01_l_a_winter	1.0	exact
LocustHoney_01_L_B	tr_com_locusthoney_01_l_a_winter	1.0	auto-dims
LocustHoney_01_L_B_Winter	tr_com_locusthoney_01_l_a_winter	1.0	auto-dims
LocustHoney_02_M_A	tr_com_locusthoney_02_m_b	1.0	auto-dims
LocustHoney_02_M_A_Winter	tr_com_locusthoney_02_m_a_winter	1.0	exact
LocustHoney_02_M_B	tr_com_locusthoney_02_m_c_winter	1.0	auto-dims
LocustHoney_02_M_B_Winter	tr_com_locusthoney_02_m_b_winter	1.0	exact
LocustHoney_02_M_C	tr_com_locusthoney_02_m_a	1.0	auto-dims
LocustHoney_02_M_C_Winter	tr_com_locusthoney_02_m_c_winter	1.0	exact
LocustHoney_02_S_A_Winter	tr_com_locusthoney_02_s_a_winter	1.0	exact
LogPile_01	com_logpile_01	1.0	exact
LondonPlanetree_01_L_A_Winter	tr_com_londonplanetree_01_l_a	1.0	auto-dims
LondonPlanetree_01_L_B	tr_com_londonplanetree_01_l_a	1.0	auto-dims
LondonPlanetree_01_L_B_Winter	tr_com_londonplanetree_01_l_b	1.0	auto-dims
LondonPlanetree_01_S_B	bs_com_londonplanetree_01_s_b	1.0	exact
LondonPlanetree_01_S_C	bs_com_londonplanetree_01_s_c	1.0	exact
LoudSpeakers_01	com_loudspeakers_01	1.0	exact
LoungeChair_01	com_loungechair_01	1.0	exact
LoungeSofa_01	com_loungesofa_01	1.0	exact
LoungeTable_01	com_loungetable_01	1.0	exact
LoungeTable_03	LoungeTable_03	1.00	manual
LumbarStack_01	com_lumbarstack_01	1.0	exact
LunchBox_01	com_lunchbox_01	1.0	exact
M1000Trailer_01	M1000Trailer_01	1.00	manual
M1000Trailer_01_FenderFlapFL	M1000Trailer_01_FenderFlapFL	1.00	manual
M1000Trailer_01_FenderFlapRL	M1000Trailer_01_FenderFlapRL	1.00	manual
M1000Trailer_01_Ramp	M1000Trailer_01_Ramp	1.00	manual
M1000Trailer_01_SpareWheel	M1000Trailer_01_SpareWheel	1.00	manual
M1000Trailer_01_Wheel	M1000Trailer_01_Wheel	1.00	manual
M1083CargoTruck_01	M1083CargoTruck_01	1.00	manual
M1083CargoTruck_01_Bed	M1083CargoTruck_01_Bed	1.00	manual
M1083CargoTruck_01_Bed_OOB	M1083CargoTruck_01_Bed_OOB	1.00	manual
M1083CargoTruck_01_Canopy	M1083CargoTruck_01_Canopy	1.00	manual
M1083CargoTruck_01_Canopy_OOB	M1083CargoTruck_01_Canopy_OOB	1.00	manual
M1083CargoTruck_01_Contaminated	mil_m1083cargotruck_01_contaminated	1.0	exact
M1083CargoTruck_01_Door_FrontLeft	M1083CargoTruck_01_Door_FrontLeft	1.00	manual
M1083CargoTruck_01_Door_FrontLeft_OOB	M1083CargoTruck_01_Door_FrontLeft_OOB	1.00	manual
M1083CargoTruck_01_Door_FrontRight	M1083CargoTruck_01_Door_FrontRight	1.00	manual
M1083CargoTruck_01_Door_FrontRight_OOB	M1083CargoTruck_01_Door_FrontRight_OOB	1.00	manual
M1083CargoTruck_01_Hitch	mil_m1083cargotruck_01_hitch	1.0	exact
M1083CargoTruck_01_OOB	M1083CargoTruck_01_OOB	1.00	manual
M1083CargoTruck_01_Wheel	M1083CargoTruck_01_Wheel	1.00	manual
M1083CargoTruck_01_WheelDamage	M1083CargoTruck_01_WheelDamage	1.00	manual
M1083CargoTruck_01_WheelPuncture	M1083CargoTruck_01_WheelPuncture	1.00	manual
M1083CargoTruck_01_Wheel_OOB	M1083CargoTruck_01_Wheel_OOB	1.00	manual
MRAP_01_CargoNet	MRAP_01_CargoNet	1.00	manual
MRAP_01_FrontDoorL	MRAP_01_FrontDoorL	1.00	manual
MRAP_01_FrontDoorR	MRAP_01_FrontDoorR	1.00	manual
MRAP_01_RearDoorL	MRAP_01_RearDoorL	1.00	manual
MRAP_01_RearDoorR	MRAP_01_RearDoorR	1.00	manual
MRAP_01_RearSeat	MRAP_01_RearSeat	1.00	manual
MRAP_01_Wheel	MRAP_01_Wheel	1.00	manual
MRAP_01_WheelPuncture	MRAP_01_WheelPuncture	1.00	manual
MRBM_TrailerPipe_01	mil_mrbm_trailerpipe_01	1.0	exact
MailboxCorridor_02	seu_mailboxcorridor_02	1.0	exact
Mailbox_02	seu_mailbox_02	1.0	auto-dims
ManhattanBridge_01_Anchorage_01	euu_manhattanbridge_01_anchorage_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Base_01	euu_manhattanbridge_01_anchorage_01_base_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Base_02	euu_manhattanbridge_01_anchorage_01_base_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Gate_01	euu_manhattanbridge_01_anchorage_01_gate_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Gate_02	euu_manhattanbridge_01_anchorage_01_gate_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Ornaments_01	euu_manhattanbridge_01_anchorage_01_ornaments_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Ornaments_02	euu_manhattanbridge_01_anchorage_01_ornaments_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Pillars_01	euu_manhattanbridge_01_anchorage_01_pillars_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Pillars_02	euu_manhattanbridge_01_anchorage_01_pillars_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Roof_01	euu_manhattanbridge_01_anchorage_01_roof_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Room_01	euu_manhattanbridge_01_anchorage_01_room_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Room_02	euu_manhattanbridge_01_anchorage_01_room_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Steps_01	euu_manhattanbridge_01_anchorage_01_steps_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Top_01	euu_manhattanbridge_01_anchorage_01_top_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Wall_01	euu_manhattanbridge_01_anchorage_01_wall_01	1.0	exact
ManhattanBridge_01_Anchorage_01_Wall_02	euu_manhattanbridge_01_anchorage_01_wall_02	1.0	exact
ManhattanBridge_01_Anchorage_01_Wall_03	euu_manhattanbridge_01_anchorage_01_wall_03	1.0	exact
ManhattanBridge_01_Cable_01	euu_manhattanbridge_01_cable_01	1.0	exact
ManhattanBridge_01_Cable_01_Merged	euu_manhattanbridge_01_cable_01_merged	1.0	exact
ManhattanBridge_01_Cable_02	euu_manhattanbridge_01_cable_02	1.0	exact
ManhattanBridge_01_Cable_02_Merged	euu_manhattanbridge_01_cable_02_merged	1.0	exact
ManhattanBridge_01_Cable_03	euu_manhattanbridge_01_cable_03	1.0	exact
ManhattanBridge_01_Cable_03_Merged	euu_manhattanbridge_01_cable_03_merged	1.0	exact
ManhattanBridge_01_Cable_04	euu_manhattanbridge_01_cable_04	1.0	exact
ManhattanBridge_01_Cable_04_Merged	euu_manhattanbridge_01_cable_04_merged	1.0	exact
ManhattanBridge_01_Cable_05	euu_manhattanbridge_01_cable_05	1.0	exact
ManhattanBridge_01_Cable_05_Merged	euu_manhattanbridge_01_cable_04_merged	1.0	auto-dims
ManhattanBridge_01_Cable_06	euu_manhattanbridge_01_cable_06	1.0	exact
ManhattanBridge_01_Cable_06_Merged	euu_manhattanbridge_01_cable_06_merged	1.0	exact
ManhattanBridge_01_Cable_07	euu_manhattanbridge_01_cable_07	1.0	exact
ManhattanBridge_01_Cable_07_Merged	euu_manhattanbridge_01_cable_07_merged	1.0	exact
ManhattanBridge_01_Cable_08	euu_manhattanbridge_01_cable_08	1.0	exact
ManhattanBridge_01_Cable_08_Merged	euu_manhattanbridge_01_cable_08_merged	1.0	exact
ManhattanBridge_01_Concrete	euu_manhattanbridge_01_concrete	1.0	exact
ManhattanBridge_01_Extension	bd_euu_manhattanbridge_01_extension	1.0	exact
ManhattanBridge_01_MetalBase_01	euu_manhattanbridge_01_metalbase_01	1.0	exact
ManhattanBridge_01_MetalConnect_01	euu_manhattanbridge_01_metalconnect_01	1.0	exact
ManhattanBridge_01_MetalConnect_02	euu_manhattanbridge_01_metalconnect_02	1.0	exact
ManhattanBridge_01_MetalConnect_03	euu_manhattanbridge_01_metalconnect_03	1.0	exact
ManhattanBridge_01_Metal_01	euu_manhattanbridge_01_metal_01	1.0	exact
ManhattanBridge_01_Pillar_01	euu_manhattanbridge_01_pillar_01	1.0	exact
ManhattanBridge_01_Pillar_01_Base	euu_manhattanbridge_01_pillar_01_base	1.0	exact
ManhattanBridge_01_Pillar_01_Base_02	euu_manhattanbridge_01_pillar_01_base_02	1.0	exact
ManhattanBridge_01_Pillar_01_Middle	euu_manhattanbridge_01_pillar_01_middle	1.0	exact
ManhattanBridge_01_Pillar_01_Roof	euu_manhattanbridge_01_pillar_01_roof	1.0	exact
ManhattanBridge_01_Pillar_02	euu_manhattanbridge_01_pillar_02	1.0	exact
ManhattanBridge_01_Pillar_02_Middle	euu_manhattanbridge_01_pillar_02_middle	1.0	exact
ManhattanBridge_01_Pillar_02_Roof	euu_manhattanbridge_01_pillar_02_roof	1.0	exact
ManhattanBridge_01_Pillar_03	euu_manhattanbridge_01_pillar_03	1.0	exact
ManhattanBridge_01_Pillar_03_Base	euu_manhattanbridge_01_pillar_03_base	1.0	exact
ManhattanBridge_01_Pillar_03_Base_02	euu_manhattanbridge_01_pillar_03_base_02	1.0	exact
ManhattanBridge_01_Pillar_03_Middle	euu_manhattanbridge_01_pillar_03_middle	1.0	exact
ManhattanBridge_01_Pillar_03_Roof	euu_manhattanbridge_01_pillar_03_roof	1.0	exact
ManhattanBridge_01_Prop_01	euu_manhattanbridge_01_prop_01	1.0	exact
ManhattanBridge_01_Prop_02	euu_manhattanbridge_01_prop_02	1.0	exact
ManhattanBridge_01_Prop_03	euu_manhattanbridge_01_prop_03	1.0	exact
ManhattanBridge_01_Rope	euu_manhattanbridge_01_rope	1.0	exact
ManhattanBridge_01_Rope_01	euu_manhattanbridge_01_rope_01	1.0	exact
ManhattanBridge_01_Rope_02	euu_manhattanbridge_01_rope_02	1.0	exact
ManhattanBridge_01_Rope_03	euu_manhattanbridge_01_rope_03	1.0	exact
ManhattanBridge_01_Rope_04	euu_manhattanbridge_01_rope_04	1.0	exact
ManhattanBridge_01_Rope_05	euu_manhattanbridge_01_rope_05	1.0	exact
ManhattanBridge_01_Rope_06	euu_manhattanbridge_01_rope_06	1.0	exact
ManhattanBridge_01_Stone	euu_manhattanbridge_01_stone	1.0	exact
MannequinFullFemaleSitting_01	com_mannequinfullfemalesitting_01	1.0	exact
MannequinFullFemale_01	MannequinFullFemale_01	1.00	manual
MannequinFullMaleSitting_01	com_mannequinfullmalesitting_01	1.0	exact
MannequinFullMale_01	MannequinFullMale_01	1.00	manual
MannequinMaleTop_01	MannequinMaleTop_01	1.00	manual
MapleJapanese_01_S_A_Winter	MapleJapanese_01_S_A_Winter	1.00	manual
MapleJapanese_01_S_B	MapleJapanese_01_S_B	1.00	manual
MarketStall_01_384x256_B	MarketStall_01_384x256_B	1.00	manual
Mattress_01	mil_mattress_01	1.0	exact
Menu_01	com_menu_01	1.0	exact
MetalArch_512x512_01	com_metalarch_512x512_01	1.0	exact
MetalArch_512x768_01	com_metalarch_512x768_01	1.0	exact
MetalBucket_01	MetalBucket_01	1.00	manual
MetalCarpetDisplayStand_01	MetalCarpetDisplayStand_01	1.00	manual
MetalCarpetDisplayStand_01_DDPF	MetalCarpetDisplayStand_01_DDPF	1.00	manual
MetalDisplayStand_01	MetalDisplayStand_01	1.00	manual
MetalDisplayStand_02	MetalDisplayStand_02	1.00	manual
MetalDoorSingleFrame_01_D8	com_metaldoorsingleframe_01_d8	1.0	exact
MetalFenceGate_03	com_metalfencegate_03	1.0	exact
MetalFence_01_1024	com_metalfence_01_1024	1.0	exact
MetalFence_01_512	com_metalfence_01_512	1.0	exact
MetalFence_02_1024	com_metalfence_02_1024	1.0	exact
MetalFence_02_256	com_metalfence_02_256	1.0	exact
MetalFence_02_512	com_metalfence_02_512	1.0	exact
MetalFence_02_CV10	com_metalfence_02_cv10	1.0	exact
MetalFence_02_CV22	com_metalfence_02_cv22	1.0	exact
MetalFence_128_B	com_metalfence_128_b	1.0	exact
MetalFence_256_B	com_metalfence_256_b	1.0	exact
MetalFence_512_B	com_metalfence_512_b	1.0	exact
MetalPipeCorrugated_01_Tungsten	ind_metalpipecorrugated_01_tungsten	1.0	exact
MetalRailingBroken_01	MetalRailingBroken_01	1.00	manual
MetalRailing_01_1024	seu_metalrailing_01_1024	1.0	exact
MetalRailing_01_128	MetalRailing_01_128	1.00	manual
MetalRailing_01_1536	seu_metalrailing_01_1536	1.0	exact
MetalRailing_01_160	meshp_dc_seu_metalrailing_01_130	1.0	auto-dims
MetalRailing_01_192	MetalRailing_01_192	1.00	manual
MetalRailing_01_192_CCW22	MetalRailing_01_192_CCW22	1.00	manual
MetalRailing_01_192_CCW45	MetalRailing_01_192_CCW45	1.00	manual
MetalRailing_01_192_CCW90	MetalRailing_01_192_CCW90	1.00	manual
MetalRailing_01_192_CW22	MetalRailing_01_192_CW22	1.00	manual
MetalRailing_01_192_CW45	MetalRailing_01_192_CW45	1.00	manual
MetalRailing_01_256	MetalRailing_01_256	1.00	manual
MetalRailing_01_256_Elevation	MetalRailing_01_256_Elevation	1.00	manual
MetalRailing_01_324	seu_metalrailing_01_324	1.0	exact
MetalRailing_01_384	MetalRailing_01_384	1.00	manual
MetalRailing_01_384_Elevation	MetalRailing_01_384_Elevation	1.00	manual
MetalRailing_01_512	MetalRailing_01_512	1.00	manual
MetalRailing_01_512_Elevation	MetalRailing_01_512_Elevation	1.00	manual
MetalRailing_01_768_Elevation	seu_metalrailing_01_768_elevation	1.0	exact
MetalSheetCorrugated_01_A	MetalSheetCorrugated_01_A	1.00	manual
MetalSheetCorrugated_01_B	MetalSheetCorrugated_01_B	1.00	manual
MetalSheetCorrugated_01_Tungsten_Trenches	ind_metalsheetcorrugated_01_tungsten_trenches	1.0	exact
MetalSign_01	com_metalsign_01	1.0	exact
Metalcart_01	Metalcart_01	1.00	manual
MeteringSkid_01	ind_meteringskid_01	1.0	exact
MetroBus_01	MetroBus_01	1.00	manual
MetroBus_01_Door_Front_01	MetroBus_01_Door_Front_01	1.00	manual
MetroBus_01_Door_Front_02	MetroBus_01_Door_Front_02	1.00	manual
MetroBus_01_Door_Rear_01	MetroBus_01_Door_Rear_01	1.00	manual
MetroBus_01_Door_Rear_02	MetroBus_01_Door_Rear_02	1.00	manual
MetroBus_01_Interior	MetroBus_01_Interior	1.00	manual
MetroBus_01_Roof	MetroBus_01_Roof	1.00	manual
MetroBus_01_Trunk	MetroBus_01_Trunk	1.00	manual
MetroBus_01_Wreck	MetroBus_01_Wreck	1.00	manual
MetroBus_01_Wreck_Door_Front_01	MetroBus_01_Wreck_Door_Front_01	1.00	manual
MetroBus_01_Wreck_Door_Front_02	MetroBus_01_Wreck_Door_Front_02	1.00	manual
MetroBus_01_Wreck_Door_Rear_01	MetroBus_01_Wreck_Door_Rear_01	1.00	manual
MetroBus_01_Wreck_Door_Rear_02	MetroBus_01_Wreck_Door_Rear_02	1.00	manual
MetroBus_01_Wreck_Interior	MetroBus_01_Wreck_Interior	1.00	manual
MetroBus_01_Wreck_Roof	MetroBus_01_Wreck_Roof	1.00	manual
Metrobus_Wreck_Rim_Front	Metrobus_Wreck_Rim_Front	1.00	manual
Metrobus_Wreck_Rim_Rear	com_metrobus_wreck_rim_rear	1.0	exact
Microscope_01	ind_microscope_01	1.0	exact
MidriseRuinWallBlocker_01_A	seu_midriseruinwallblocker_01_a	1.0	exact
MidriseRuin_01_A	br_seu_midriseruin_01_a	1.0	exact
MidriseRuin_01_B	br_seu_midriseruin_01_b	1.0	exact
MilitaryBuildingSign_01	mil_militarybuildingsign_01	1.0	auto-dims
MilitaryBuildingSign_01_Addon	mil_militarybuildingsign_01_addon	1.0	exact
MilitaryLockerDoor_01	mil_militarylockerdoor_01	1.0	exact
MilitaryLockerDoor_02	mil_militarylockerdoor_02	1.0	exact
MilitaryLockerDoor_Destruction_01	mil_militarylockerdoor_destruction_01	1.0	auto-dims
MilitaryLockerDoor_Destruction_02	mil_militarylockerdoor_destruction_02	1.0	auto-dims
MilitaryLockerShelfDoorOpen_Destruction_01	mil_militarylockershelfdooropen_destruction_01	1.0	exact
MilitaryLockerShelfDoor_01	mil_militarylockershelfdoor_01	1.0	exact
MilitaryLockerShelfDoor_Destruction_01	mil_militarylockershelfdoor_destruction_01	1.0	auto-dims
MilitaryLocker_01	mil_militarylocker_01	1.0	exact
MilitaryLocker_Destruction_02_B	mil_militarylocker_destruction_02_b	1.0	exact
MilitaryLocker_GunArmoryCage_Destruction_01	mil_militarylocker_gunarmorycage_destruction_01	1.0	exact
MilitarySigns_02	ind_militarysigns_02	1.0	exact
MilitarySigns_03	ind_militarysigns_03	1.0	exact
MilitarySigns_04	ind_militarysigns_04	1.0	exact
MilitarySigns_06	ind_militarysigns_06	1.0	exact
MilitarySigns_08	ind_militarysigns_08	1.0	exact
MilitarySigns_09	ind_militarysigns_09	1.0	exact
MilitarySigns_10	ind_militarysigns_10	1.0	exact
MilkCrate_01	MilkCrate_01	1.00	manual
MilkCrate_01_Flipped	MilkCrate_01_Flipped	1.00	manual
MissileContainerStack_03	mil_missilecontainerstack_03	1.0	exact
MissileContainer_01_DDPF	MissileContainer_01_DDPF	1.00	manual
MissileMaverick_01	ob_prj_missile_maverick	1.0	auto-dims
MobileAntenna_01	MobileAntenna_01	1.00	manual
Monitor_01	Monitor_01	1.00	manual
MosqueArches_01_B	MosqueArches_01_B	1.00	manual
MosqueMinaret_01_B	MosqueMinaret_01_B	1.00	manual
MosqueMinaret_01_C	MosqueMinaret_01_C	1.00	manual
MotorElectric_01	ind_motorelectric_01	1.0	exact
MotorbikeSign_01	cas_motorbikesign_01	1.0	exact
Mouse_01	com_mouse_01	1.0	exact
MudRidgeBlendLeft_01	com_mudridgeblendleft_01	1.0	exact
MudRidgeBlendRight_01	com_mudridgeblendright_01	1.0	exact
MudRidgeCorner_01	com_mudridgecorner_01	1.0	exact
MudRidgeHuge_Corner_01	MudRidgeHuge_Corner_01	1.00	manual
MudRidgeHuge_Straight_01	MudRidgeHuge_Straight_01	1.00	manual
MudRidgeHuge_Straight_02	cas_mudridgehuge_straight_02	1.0	exact
MudRidgeHuge_Straight_03	cas_mudridgehuge_straight_03	1.0	exact
MudRidgeHuge_Straight_Tungsten_01	cas_mudridgehuge_straight_tungsten_01	1.0	exact
MudRidgeStraight_01	com_mudridgestraight_01	1.0	auto-dims
MudRidgeStraight_02	com_mudridgestraight_02	1.0	auto-dims
MuseumDisplayCaseTarpCover_128	MuseumDisplayCaseTarpCover_128	1.00	manual
MuseumDisplayCaseTarpCover_256	MuseumDisplayCaseTarpCover_256	1.00	manual
MuseumDisplayCase_01_128	MuseumDisplayCase_01_128	1.00	manual
MuseumDisplayCase_01_256	MuseumDisplayCase_01_256	1.00	manual
